lad2,month,collisions,ksi_collisions,share_dark,share_wet,share_ksi_collisions
124,2019-08,17,1,0.11764705882352941,0.17647058823529413,0.058823529411764705
124,2019-09,22,4,0.0,0.09090909090909091,0.18181818181818182
124,2019-10,17,3,0.35294117647058826,0.4117647058823529,0.17647058823529413
124,2019-11,12,1,0.3333333333333333,0.3333333333333333,0.08333333333333333
124,2019-12,16,4,0.5625,0.5,0.25
124,2020-01,11,2,0.18181818181818182,0.5454545454545454,0.18181818181818182
124,2020-02,16,1,0.3125,0.5,0.0625
124,2020-03,6,0,0.16666666666666666,0.0,0.0
124,2020-04,9,1,0.0,0.0,0.1111111111111111
124,2020-05,10,0,0.1,0.0,0.0
124,2020-06,11,2,0.0,0.18181818181818182,0.18181818181818182
124,2020-07,12,3,0.08333333333333333,0.16666666666666666,0.25
124,2020-08,14,4,0.21428571428571427,0.0,0.2857142857142857
124,2020-09,16,5,0.25,0.125,0.3125
124,2020-10,14,1,0.5,0.35714285714285715,0.07142857142857142
124,2020-11,18,1,0.16666666666666666,0.4444444444444444,0.05555555555555555
124,2020-12,14,4,0.2857142857142857,0.7142857142857143,0.2857142857142857
128,2019-01,35,6,0.5142857142857142,0.45714285714285713,0.17142857142857143
128,2019-02,16,4,0.375,0.25,0.25
128,2019-03,34,7,0.20588235294117646,0.29411764705882354,0.20588235294117646
128,2019-04,29,3,0.034482758620689655,0.20689655172413793,0.10344827586206896
128,2019-05,24,4,0.125,0.16666666666666666,0.16666666666666666
128,2019-06,29,3,0.10344827586206896,0.41379310344827586,0.10344827586206896
128,2019-07,23,0,0.21739130434782608,0.13043478260869565,0.0
128,2019-08,26,4,0.11538461538461539,0.19230769230769232,0.15384615384615385
128,2019-09,33,3,0.12121212121212122,0.30303030303030304,0.09090909090909091
128,2019-10,33,3,0.36363636363636365,0.3939393939393939,0.09090909090909091
128,2019-11,36,4,0.5833333333333334,0.6666666666666666,0.1111111111111111
128,2019-12,36,7,0.4166666666666667,0.7222222222222222,0.19444444444444445
128,2020-01,39,8,0.4358974358974359,0.4358974358974359,0.20512820512820512
128,2020-02,35,8,0.3142857142857143,0.42857142857142855,0.22857142857142856
128,2020-03,20,0,0.1,0.15,0.0
128,2020-04,15,1,0.2,0.06666666666666667,0.06666666666666667
128,2020-05,15,3,0.06666666666666667,0.0,0.2
128,2020-06,16,4,0.125,0.375,0.25
128,2020-07,20,3,0.05,0.15,0.15
128,2020-08,23,5,0.17391304347826086,0.30434782608695654,0.21739130434782608
128,2020-09,24,6,0.3333333333333333,0.20833333333333334,0.25
128,2020-10,24,3,0.375,0.5833333333333334,0.125
128,2020-11,11,2,0.5454545454545454,0.45454545454545453,0.18181818181818182
128,2020-12,27,3,0.6666666666666666,0.6666666666666666,0.1111111111111111
129,2019-01,66,12,0.48484848484848486,0.5303030303030303,0.18181818181818182
129,2019-02,50,7,0.32,0.24,0.14
129,2019-03,37,11,0.24324324324324326,0.40540540540540543,0.2972972972972973
129,2019-04,47,11,0.10638297872340426,0.2127659574468085,0.23404255319148937
129,2019-05,42,12,0.16666666666666666,0.14285714285714285,0.2857142857142857
129,2019-06,41,8,0.17073170731707318,0.36585365853658536,0.1951219512195122
129,2019-07,51,6,0.11764705882352941,0.17647058823529413,0.11764705882352941
129,2019-08,55,6,0.16363636363636364,0.16363636363636364,0.10909090909090909
129,2019-09,50,10,0.16,0.3,0.2
129,2019-10,50,10,0.34,0.44,0.2
129,2019-11,58,7,0.4827586206896552,0.6551724137931034,0.1206896551724138
129,2019-12,75,12,0.6133333333333333,0.64,0.16
129,2020-01,53,6,0.4716981132075472,0.5283018867924528,0.11320754716981132
129,2020-02,52,3,0.4230769230769231,0.4807692307692308,0.057692307692307696
129,2020-03,34,4,0.20588235294117646,0.23529411764705882,0.11764705882352941
129,2020-04,18,4,0.05555555555555555,0.05555555555555555,0.2222222222222222
129,2020-05,43,11,0.09302325581395349,0.023255813953488372,0.2558139534883721
129,2020-06,42,15,0.16666666666666666,0.16666666666666666,0.35714285714285715
129,2020-07,46,7,0.10869565217391304,0.43478260869565216,0.15217391304347827
129,2020-08,51,13,0.0784313725490196,0.27450980392156865,0.2549019607843137
129,2020-09,52,13,0.09615384615384616,0.11538461538461539,0.25
129,2020-10,33,5,0.21212121212121213,0.3939393939393939,0.15151515151515152
129,2020-11,37,6,0.43243243243243246,0.2972972972972973,0.16216216216216217
129,2020-12,51,8,0.6862745098039216,0.7254901960784313,0.1568627450980392
13,2019-01,45,7,0.37777777777777777,0.3333333333333333,0.15555555555555556
13,2019-02,55,9,0.2909090909090909,0.12727272727272726,0.16363636363636364
13,2019-03,61,11,0.36065573770491804,0.19672131147540983,0.18032786885245902
13,2019-04,43,5,0.27906976744186046,0.11627906976744186,0.11627906976744186
13,2019-05,50,10,0.2,0.14,0.2
13,2019-06,52,6,0.11538461538461539,0.11538461538461539,0.11538461538461539
13,2019-07,48,5,0.10416666666666667,0.125,0.10416666666666667
13,2019-08,63,8,0.20634920634920634,0.1111111111111111,0.12698412698412698
13,2019-09,59,5,0.22033898305084745,0.2033898305084746,0.0847457627118644
13,2019-10,65,8,0.4,0.27692307692307694,0.12307692307692308
13,2019-11,73,8,0.5342465753424658,0.3561643835616438,0.1095890410958904
13,2019-12,45,11,0.5555555555555556,0.4666666666666667,0.24444444444444444
13,2020-01,54,2,0.4074074074074074,0.3148148148148148,0.037037037037037035
13,2020-02,62,7,0.4032258064516129,0.3064516129032258,0.11290322580645161
13,2020-03,40,5,0.325,0.25,0.125
13,2020-04,15,3,0.06666666666666667,0.0,0.2
13,2020-05,37,8,0.1891891891891892,0.0,0.21621621621621623
13,2020-06,45,8,0.13333333333333333,0.06666666666666667,0.17777777777777778
13,2020-07,66,9,0.12121212121212122,0.12121212121212122,0.13636363636363635
13,2020-08,60,10,0.2833333333333333,0.26666666666666666,0.16666666666666666
13,2020-09,71,13,0.23943661971830985,0.07042253521126761,0.18309859154929578
13,2020-10,48,4,0.2708333333333333,0.4583333333333333,0.08333333333333333
13,2020-11,42,7,0.42857142857142855,0.2619047619047619,0.16666666666666666
13,2020-12,41,5,0.6341463414634146,0.5121951219512195,0.12195121951219512
130,2019-01,50,7,0.6,0.48,0.14
130,2019-02,46,8,0.5,0.2391304347826087,0.17391304347826086
130,2019-03,53,5,0.09433962264150944,0.18867924528301888,0.09433962264150944
130,2019-04,53,14,0.1509433962264151,0.09433962264150944,0.2641509433962264
130,2019-05,49,6,0.08163265306122448,0.1836734693877551,0.12244897959183673
130,2019-06,40,7,0.125,0.35,0.175
130,2019-07,35,4,0.0,0.2,0.11428571428571428
130,2019-08,48,10,0.08333333333333333,0.1875,0.20833333333333334
130,2019-09,54,3,0.1111111111111111,0.18518518518518517,0.05555555555555555
130,2019-10,49,6,0.2653061224489796,0.40816326530612246,0.12244897959183673
130,2019-11,42,4,0.42857142857142855,0.5238095238095238,0.09523809523809523
130,2019-12,44,6,0.5454545454545454,0.4318181818181818,0.13636363636363635
130,2020-01,58,9,0.3620689655172414,0.5,0.15517241379310345
130,2020-02,42,6,0.40476190476190477,0.47619047619047616,0.14285714285714285
130,2020-03,29,6,0.2413793103448276,0.1724137931034483,0.20689655172413793
130,2020-04,12,4,0.08333333333333333,0.08333333333333333,0.3333333333333333
130,2020-05,28,4,0.0,0.0,0.14285714285714285
130,2020-06,27,3,0.07407407407407407,0.25925925925925924,0.1111111111111111
130,2020-07,30,5,0.06666666666666667,0.26666666666666666,0.16666666666666666
130,2020-08,48,14,0.125,0.22916666666666666,0.2916666666666667
130,2020-09,36,7,0.08333333333333333,0.2222222222222222,0.19444444444444445
130,2020-10,43,10,0.2558139534883721,0.3488372093023256,0.23255813953488372
130,2020-11,31,10,0.5483870967741935,0.5483870967741935,0.3225806451612903
130,2020-12,40,2,0.625,0.775,0.05
139,2019-01,45,12,0.4222222222222222,0.5555555555555556,0.26666666666666666
139,2019-02,23,8,0.391304347826087,0.5652173913043478,0.34782608695652173
139,2019-03,40,10,0.225,0.2,0.25
139,2019-04,45,18,0.1111111111111111,0.2,0.4
139,2019-05,36,14,0.1111111111111111,0.19444444444444445,0.3888888888888889
139,2019-06,45,14,0.022222222222222223,0.1111111111111111,0.3111111111111111
139,2019-07,51,18,0.0392156862745098,0.21568627450980393,0.35294117647058826
139,2019-08,48,16,0.125,0.2916666666666667,0.3333333333333333
139,2019-09,43,15,0.2558139534883721,0.18604651162790697,0.3488372093023256
139,2019-10,49,11,0.3469387755102041,0.42857142857142855,0.22448979591836735
139,2019-11,47,17,0.5531914893617021,0.7872340425531915,0.3617021276595745
139,2019-12,40,13,0.5,0.575,0.325
139,2020-01,58,13,0.3275862068965517,0.5689655172413793,0.22413793103448276
139,2020-02,32,8,0.15625,0.34375,0.25
139,2020-03,32,10,0.25,0.25,0.3125
139,2020-04,20,5,0.1,0.1,0.25
139,2020-05,24,6,0.125,0.08333333333333333,0.25
139,2020-06,24,5,0.125,0.25,0.20833333333333334
139,2020-07,42,9,0.11904761904761904,0.11904761904761904,0.21428571428571427
139,2020-08,40,13,0.175,0.2,0.325
139,2020-09,36,13,0.25,0.1388888888888889,0.3611111111111111
139,2020-10,31,8,0.41935483870967744,0.3870967741935484,0.25806451612903225
139,2020-11,35,12,0.34285714285714286,0.5714285714285714,0.34285714285714286
139,2020-12,32,6,0.375,0.8125,0.1875
14,2019-01,58,11,0.5517241379310345,0.1896551724137931,0.1896551724137931
14,2019-02,56,6,0.5,0.14285714285714285,0.10714285714285714
14,2019-03,58,13,0.3103448275862069,0.2413793103448276,0.22413793103448276
14,2019-04,56,6,0.19642857142857142,0.08928571428571429,0.10714285714285714
14,2019-05,61,7,0.18032786885245902,0.13114754098360656,0.11475409836065574
14,2019-06,56,6,0.16071428571428573,0.125,0.10714285714285714
14,2019-07,66,6,0.13636363636363635,0.07575757575757576,0.09090909090909091
14,2019-08,43,11,0.23255813953488372,0.11627906976744186,0.2558139534883721
14,2019-09,52,4,0.19230769230769232,0.25,0.07692307692307693
14,2019-10,65,8,0.35384615384615387,0.35384615384615387,0.12307692307692308
14,2019-11,63,8,0.42857142857142855,0.3968253968253968,0.12698412698412698
14,2019-12,65,9,0.5230769230769231,0.4461538461538462,0.13846153846153847
14,2020-01,62,10,0.5967741935483871,0.2903225806451613,0.16129032258064516
14,2020-02,67,10,0.3880597014925373,0.23880597014925373,0.14925373134328357
14,2020-03,41,2,0.21951219512195122,0.12195121951219512,0.04878048780487805
14,2020-04,20,4,0.35,0.1,0.2
14,2020-05,33,6,0.24242424242424243,0.030303030303030304,0.18181818181818182
14,2020-06,47,6,0.14893617021276595,0.0425531914893617,0.1276595744680851
14,2020-07,58,5,0.22413793103448276,0.1206896551724138,0.08620689655172414
14,2020-08,50,7,0.2,0.2,0.14
14,2020-09,58,10,0.1896551724137931,0.034482758620689655,0.1724137931034483
14,2020-10,58,6,0.43103448275862066,0.43103448275862066,0.10344827586206896
14,2020-11,48,8,0.4583333333333333,0.25,0.16666666666666666
14,2020-12,61,7,0.5409836065573771,0.4426229508196721,0.11475409836065574
146,2019-01,26,6,0.2692307692307692,0.34615384615384615,0.23076923076923078
146,2019-02,26,3,0.3076923076923077,0.11538461538461539,0.11538461538461539
146,2019-03,49,8,0.14285714285714285,0.1836734693877551,0.16326530612244897
146,2019-04,26,2,0.07692307692307693,0.0,0.07692307692307693
146,2019-05,28,6,0.14285714285714285,0.14285714285714285,0.21428571428571427
146,2019-06,31,6,0.0,0.1935483870967742,0.1935483870967742
146,2019-07,25,4,0.04,0.2,0.16
146,2019-08,24,7,0.16666666666666666,0.125,0.2916666666666667
146,2019-09,24,2,0.3333333333333333,0.20833333333333334,0.08333333333333333
146,2019-10,42,8,0.35714285714285715,0.3333333333333333,0.19047619047619047
146,2019-11,40,8,0.375,0.7,0.2
146,2019-12,34,4,0.5588235294117647,0.5294117647058824,0.11764705882352941
146,2020-01,24,5,0.3333333333333333,0.375,0.20833333333333334
146,2020-02,30,7,0.5333333333333333,0.3333333333333333,0.23333333333333334
146,2020-03,19,5,0.3684210526315789,0.15789473684210525,0.2631578947368421
146,2020-04,8,4,0.25,0.0,0.5
146,2020-05,12,4,0.25,0.0,0.3333333333333333
146,2020-06,15,5,0.06666666666666667,0.13333333333333333,0.3333333333333333
146,2020-07,20,3,0.1,0.15,0.15
146,2020-08,27,6,0.14814814814814814,0.14814814814814814,0.2222222222222222
146,2020-09,14,2,0.21428571428571427,0.21428571428571427,0.14285714285714285
146,2020-10,20,1,0.2,0.3,0.05
146,2020-11,9,0,0.4444444444444444,0.4444444444444444,0.0
146,2020-12,26,5,0.5769230769230769,0.6923076923076923,0.19230769230769232
147,2019-01,44,9,0.4090909090909091,0.4090909090909091,0.20454545454545456
147,2019-02,34,7,0.4411764705882353,0.29411764705882354,0.20588235294117646
147,2019-03,58,12,0.2413793103448276,0.13793103448275862,0.20689655172413793
147,2019-04,46,11,0.15217391304347827,0.06521739130434782,0.2391304347826087
147,2019-05,49,8,0.1836734693877551,0.2653061224489796,0.16326530612244897
147,2019-06,44,9,0.11363636363636363,0.13636363636363635,0.20454545454545456
147,2019-07,39,6,0.05128205128205128,0.10256410256410256,0.15384615384615385
147,2019-08,31,2,0.12903225806451613,0.0967741935483871,0.06451612903225806
147,2019-09,42,11,0.16666666666666666,0.16666666666666666,0.2619047619047619
147,2019-10,54,3,0.35185185185185186,0.35185185185185186,0.05555555555555555
147,2019-11,50,12,0.6,0.58,0.24
147,2019-12,47,7,0.6170212765957447,0.425531914893617,0.14893617021276595
147,2020-01,45,6,0.4888888888888889,0.28888888888888886,0.13333333333333333
147,2020-02,32,9,0.40625,0.4375,0.28125
147,2020-03,29,8,0.3103448275862069,0.1724137931034483,0.27586206896551724
147,2020-04,7,0,0.2857142857142857,0.14285714285714285,0.0
147,2020-05,23,5,0.08695652173913043,0.08695652173913043,0.21739130434782608
147,2020-06,23,4,0.043478260869565216,0.17391304347826086,0.17391304347826086
147,2020-07,34,6,0.058823529411764705,0.20588235294117646,0.17647058823529413
147,2020-08,36,8,0.2222222222222222,0.08333333333333333,0.2222222222222222
147,2020-09,33,4,0.24242424242424243,0.15151515151515152,0.12121212121212122
147,2020-10,32,7,0.21875,0.46875,0.21875
147,2020-11,30,6,0.6,0.2,0.2
147,2020-12,35,3,0.34285714285714286,0.7142857142857143,0.08571428571428572
148,2019-01,30,10,0.5666666666666667,0.43333333333333335,0.3333333333333333
148,2019-02,22,3,0.2727272727272727,0.2727272727272727,0.13636363636363635
148,2019-03,19,6,0.47368421052631576,0.15789473684210525,0.3157894736842105
148,2019-04,24,6,0.08333333333333333,0.041666666666666664,0.25
148,2019-05,23,6,0.043478260869565216,0.08695652173913043,0.2608695652173913
148,2019-06,10,1,0.2,0.2,0.1
148,2019-07,33,6,0.030303030303030304,0.0,0.18181818181818182
148,2019-08,21,0,0.14285714285714285,0.19047619047619047,0.0
148,2019-09,19,3,0.10526315789473684,0.2631578947368421,0.15789473684210525
148,2019-10,19,4,0.3684210526315789,0.3157894736842105,0.21052631578947367
148,2019-11,23,7,0.21739130434782608,0.6956521739130435,0.30434782608695654
148,2019-12,21,3,0.6666666666666666,0.5238095238095238,0.14285714285714285
148,2020-01,25,5,0.44,0.48,0.2
148,2020-02,22,5,0.36363636363636365,0.45454545454545453,0.22727272727272727
148,2020-03,10,1,0.4,0.3,0.1
148,2020-04,10,4,0.1,0.0,0.4
148,2020-05,12,2,0.0,0.08333333333333333,0.16666666666666666
148,2020-06,11,1,0.0,0.0,0.09090909090909091
148,2020-07,18,4,0.1111111111111111,0.1111111111111111,0.2222222222222222
148,2020-08,17,1,0.17647058823529413,0.11764705882352941,0.058823529411764705
148,2020-09,27,4,0.25925925925925924,0.18518518518518517,0.14814814814814814
148,2020-10,20,6,0.25,0.5,0.3
148,2020-11,21,4,0.3333333333333333,0.14285714285714285,0.19047619047619047
148,2020-12,23,4,0.391304347826087,0.8260869565217391,0.17391304347826086
149,2019-01,8,2,0.375,0.375,0.25
149,2019-02,14,2,0.42857142857142855,0.35714285714285715,0.14285714285714285
149,2019-03,8,0,0.125,0.125,0.0
149,2019-04,17,4,0.23529411764705882,0.11764705882352941,0.23529411764705882
149,2019-05,13,1,0.15384615384615385,0.07692307692307693,0.07692307692307693
149,2019-06,13,3,0.07692307692307693,0.07692307692307693,0.23076923076923078
149,2019-07,17,2,0.058823529411764705,0.058823529411764705,0.11764705882352941
149,2019-08,24,5,0.3333333333333333,0.08333333333333333,0.20833333333333334
149,2019-09,15,4,0.0,0.26666666666666666,0.26666666666666666
149,2019-10,23,3,0.21739130434782608,0.43478260869565216,0.13043478260869565
149,2019-11,18,5,0.6111111111111112,0.6111111111111112,0.2777777777777778
149,2019-12,15,3,0.7333333333333333,0.6,0.2
149,2020-01,18,6,0.4444444444444444,0.3333333333333333,0.3333333333333333
149,2020-02,12,2,0.4166666666666667,0.25,0.16666666666666666
149,2020-03,11,1,0.09090909090909091,0.18181818181818182,0.09090909090909091
149,2020-04,8,1,0.125,0.0,0.125
149,2020-05,2,1,0.0,0.0,0.5
149,2020-06,14,5,0.07142857142857142,0.14285714285714285,0.35714285714285715
149,2020-07,19,3,0.15789473684210525,0.10526315789473684,0.15789473684210525
149,2020-08,20,3,0.25,0.2,0.15
149,2020-09,16,1,0.125,0.0625,0.0625
149,2020-10,12,4,0.5,0.5,0.3333333333333333
149,2020-11,14,3,0.2857142857142857,0.14285714285714285,0.21428571428571427
149,2020-12,18,5,0.3333333333333333,0.6111111111111112,0.2777777777777778
15,2019-01,55,7,0.43636363636363634,0.2909090909090909,0.12727272727272726
15,2019-02,53,9,0.2641509433962264,0.20754716981132076,0.16981132075471697
15,2019-03,43,5,0.16279069767441862,0.18604651162790697,0.11627906976744186
15,2019-04,44,7,0.11363636363636363,0.09090909090909091,0.1590909090909091
15,2019-05,43,3,0.23255813953488372,0.09302325581395349,0.06976744186046512
15,2019-06,62,10,0.12903225806451613,0.1774193548387097,0.16129032258064516
15,2019-07,35,5,0.11428571428571428,0.11428571428571428,0.14285714285714285
15,2019-08,49,4,0.1836734693877551,0.02040816326530612,0.08163265306122448
15,2019-09,44,10,0.20454545454545456,0.22727272727272727,0.22727272727272727
15,2019-10,57,8,0.45614035087719296,0.3508771929824561,0.14035087719298245
15,2019-11,53,11,0.5471698113207547,0.41509433962264153,0.20754716981132076
15,2019-12,47,7,0.574468085106383,0.5531914893617021,0.14893617021276595
15,2020-01,44,6,0.4090909090909091,0.22727272727272727,0.13636363636363635
15,2020-02,47,8,0.3404255319148936,0.3191489361702128,0.1702127659574468
15,2020-03,31,7,0.22580645161290322,0.22580645161290322,0.22580645161290322
15,2020-04,12,0,0.08333333333333333,0.08333333333333333,0.0
15,2020-05,23,5,0.13043478260869565,0.0,0.21739130434782608
15,2020-06,44,8,0.11363636363636363,0.11363636363636363,0.18181818181818182
15,2020-07,31,6,0.25806451612903225,0.25806451612903225,0.1935483870967742
15,2020-08,47,7,0.10638297872340426,0.1702127659574468,0.14893617021276595
15,2020-09,48,4,0.3125,0.1875,0.08333333333333333
15,2020-10,51,7,0.4117647058823529,0.5098039215686274,0.13725490196078433
15,2020-11,43,9,0.4186046511627907,0.32558139534883723,0.20930232558139536
15,2020-12,39,4,0.5641025641025641,0.48717948717948717,0.10256410256410256
150,2019-01,26,5,0.5769230769230769,0.5,0.19230769230769232
150,2019-02,25,4,0.32,0.4,0.16
150,2019-03,26,4,0.2692307692307692,0.15384615384615385,0.15384615384615385
150,2019-04,27,4,0.2222222222222222,0.07407407407407407,0.14814814814814814
150,2019-05,30,8,0.2,0.13333333333333333,0.26666666666666666
150,2019-06,30,7,0.2,0.23333333333333334,0.23333333333333334
150,2019-07,32,9,0.125,0.1875,0.28125
150,2019-08,38,12,0.10526315789473684,0.15789473684210525,0.3157894736842105
150,2019-09,41,11,0.12195121951219512,0.14634146341463414,0.2682926829268293
